,Date,username,Sentiment,Poll,Start Date,End Date,Sample,MoE,Biden (D),Trump (R),Spread
6580,2020-05-11,foleisreal,-0.3,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6581,2020-05-11,lejazzbo,0.14300000000000002,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6582,2020-05-11,wendylee21742,0.08900000000000001,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6583,2020-05-11,mikescan58,0.312,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6584,2020-05-11,commodory,-0.1,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6585,2020-05-11,kabrow51,-0.5,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6586,2020-05-11,justiceliberty0,-0.17800000000000002,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6587,2020-05-11,waldorickwilson,-0.16699999999999998,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6588,2020-05-11,gkrburner,0.5,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6589,2020-05-11,curaleaf_inc,0.223,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6590,2020-05-11,daddy_corp,0.047,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6591,2020-05-11,daddy_corp,0.047,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6592,2020-05-11,daddy_corp,0.047,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6593,2020-05-11,daddy_corp,0.047,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6594,2020-05-11,mikegwaltney,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6595,2020-05-11,mononabaygroup,0.55,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6596,2020-05-11,edonthebay1,0.08,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6597,2020-05-11,norabrup,0.16699999999999998,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6598,2020-05-11,nokterian,0.133,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6599,2020-05-11,vicksiern,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6600,2020-05-11,vicksiern,0.09699999999999999,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6601,2020-05-11,sledge_hammer2o,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6602,2020-05-11,jacilittlewood,-0.031,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6603,2020-05-11,italianghost23,-0.35600000000000004,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6604,2020-05-11,nygovcuomo,0.136,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6605,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6606,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6607,2020-05-11,washingtonpost,0.05,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6608,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6609,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6610,2020-05-11,washingtonpost,-0.4,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6611,2020-05-11,nygovcuomo,0.136,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6612,2020-05-11,nytimes,0.22699999999999998,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6613,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6614,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6615,2020-05-11,washingtonpost,0.05,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6616,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6617,2020-05-11,washingtonpost,0.0,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6618,2020-05-11,washingtonpost,-0.4,CNNCNN,2020-05-07,5/10/20,1001 RV,3.7,51.0,46.0,Biden +5
6619,2020-05-12,borderadvisor,0.33299999999999996,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6620,2020-05-12,brenleighd,-0.618,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6621,2020-05-12,philippinestar,0.35,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6622,2020-05-12,noveltyforge,0.016,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6623,2020-05-12,senatorrobhogg,-0.008,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6624,2020-05-12,wowwejenn,0.025,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6625,2020-05-12,drbeccak,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6626,2020-05-12,desilikearnaz,0.35,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6627,2020-05-12,sandovalchapis,-0.201,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6628,2020-05-12,cbbill267,0.033,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6629,2020-05-12,kennethcassel11,0.2,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6630,2020-05-12,former_cam,0.21600000000000003,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6631,2020-05-12,travisb95634004,0.36200000000000004,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6632,2020-05-12,theuktoday,-0.062,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6633,2020-05-12,usembassyoslo,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6634,2020-05-12,finanzlinkscom,-0.08,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6635,2020-05-12,adler70192855,-0.233,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6636,2020-05-12,martindebruin74,-0.028999999999999998,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6637,2020-05-12,polyglotevangel,-0.146,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6638,2020-05-12,philipmarlowe4,-0.65,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6639,2020-05-12,orenbuchsandra,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6640,2020-05-12,jaegeriii,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6641,2020-05-12,brenleighd,-0.618,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6642,2020-05-12,wowwejenn,0.025,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6643,2020-05-12,assemblyroomusa,0.7,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6644,2020-05-12,poetorbigu,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6645,2020-05-12,1supremegoddess,0.086,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6646,2020-05-12,davidwjohns1111,0.125,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6647,2020-05-12,cerndis,-0.425,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6648,2020-05-12,greg_tolan,0.084,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6649,2020-05-12,brenleighd,-0.618,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6650,2020-05-12,altochulo,-0.13,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6651,2020-05-12,gvsfoundation,0.11900000000000001,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6652,2020-05-12,duanedmartinjr2,-0.15,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6653,2020-05-12,fkujak1,-0.1,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6654,2020-05-12,corbynred,0.175,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6655,2020-05-12,judyor,0.207,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6656,2020-05-12,gpodgod,-0.122,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6657,2020-05-12,sphares,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6658,2020-05-12,chloe00542309,-0.1,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6659,2020-05-12,wowwejenn,0.025,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6660,2020-05-12,ciaran_cleary,-0.09300000000000001,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6661,2020-05-12,jonahstein,0.2,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6662,2020-05-12,zachary28231826,0.35,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6663,2020-05-12,1213shane,0.091,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6664,2020-05-12,ewitti,-0.2,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6665,2020-05-12,charlieromeo11,-0.16699999999999998,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6666,2020-05-12,alex_d_guerra,0.021,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6667,2020-05-12,troeme17,0.135,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6668,2020-05-12,antikoolaid,0.225,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6669,2020-05-12,thejonathanwilk,-0.125,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6670,2020-05-12,fredintoronto,0.33299999999999996,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6671,2020-05-12,josephlane,-0.146,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6672,2020-05-12,faketrumpdon,0.233,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6673,2020-05-12,randygoruk,0.5,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6674,2020-05-12,infosec_pom,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6675,2020-05-12,born_rt,0.06,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6676,2020-05-12,howecaptivate,0.064,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6677,2020-05-12,healthinherhue,0.5,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6678,2020-05-12,blaqmambah,0.479,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6679,2020-05-12,ethelprincess55,0.493,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6680,2020-05-12,attaabraham,0.3,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6681,2020-05-12,thelibbros,-0.451,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6682,2020-05-12,sdp,0.004,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6683,2020-05-12,fworldcitizen,-0.225,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6684,2020-05-12,jeromegravesbm1,-0.07,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6685,2020-05-12,mytweetology,-0.25,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6686,2020-05-12,medicalsynchro1,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6687,2020-05-12,nygovcuomo,0.068,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6688,2020-05-12,washingtonpost,-0.25,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6689,2020-05-12,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6690,2020-05-12,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6691,2020-05-12,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6692,2020-05-12,washingtonpost,0.33299999999999996,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6693,2020-05-12,nygovcuomo,0.068,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6694,2020-05-12,nytimes,0.05,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6695,2020-05-12,washingtonpost,-0.25,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6696,2020-05-12,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6697,2020-05-12,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6698,2020-05-12,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6699,2020-05-12,washingtonpost,0.33299999999999996,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6700,2020-05-13,howiebye,0.004,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6701,2020-05-13,drmiethke,0.064,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6702,2020-05-13,avillatucson,0.5,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6703,2020-05-13,lor7344,-0.2,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6704,2020-05-13,crc4d,0.36700000000000005,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6705,2020-05-13,davin_macdonald,0.1,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6706,2020-05-13,outbreaksci,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6707,2020-05-13,triblive,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6708,2020-05-13,crc4d,0.36700000000000005,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6709,2020-05-13,miasomocurcio,0.16,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6710,2020-05-13,truthbuster,0.5,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6711,2020-05-13,robpres90227553,-0.105,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6712,2020-05-13,patriotsfight3,0.177,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6713,2020-05-13,myname_eddy,0.6,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6714,2020-05-13,zuzangr67,0.2,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6715,2020-05-13,dyoung1208,0.187,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6716,2020-05-13,katintheville,0.6,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6717,2020-05-13,ecinaj_m,0.3,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6718,2020-05-13,robertjohanse10,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6719,2020-05-13,mnaaaz7,0.3,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6720,2020-05-13,msaad_writer,0.057,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6721,2020-05-13,ajenifujawale,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6722,2020-05-13,aidan52420511,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6723,2020-05-13,comedybook2,0.36700000000000005,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6724,2020-05-13,wallar_guy,0.121,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6725,2020-05-13,gawdfunny,0.562,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6726,2020-05-13,activateactivsm,0.134,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6727,2020-05-13,ritawatnick,-0.311,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6728,2020-05-13,nwbamma,0.2,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6729,2020-05-13,gwynnion,0.233,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6730,2020-05-13,crc4d,0.36700000000000005,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6731,2020-05-13,jdscholten,0.177,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6732,2020-05-13,lrosenschwaub,0.141,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6733,2020-05-13,tw1ttermethis,0.187,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6734,2020-05-13,amsterdam_bill,0.048,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6735,2020-05-13,drbaberghauri,0.14400000000000002,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6736,2020-05-13,disneypinsblog,0.031,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6737,2020-05-13,dimoyagcioglu,-0.15,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6738,2020-05-13,sehcoyle,0.105,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6739,2020-05-13,pakalliance,0.426,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6740,2020-05-13,aasap4u,0.19,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6741,2020-05-13,kevinbcroft2,0.156,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6742,2020-05-13,steigerwald_b,-0.132,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6743,2020-05-13,nicspaull,0.125,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6744,2020-05-13,wmartr,-0.045,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6745,2020-05-13,nygovcuomo,0.15,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6746,2020-05-13,nygovcuomo,0.068,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6747,2020-05-13,washingtonpost,0.5,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6748,2020-05-13,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6749,2020-05-13,nygovcuomo,0.15,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6750,2020-05-13,nygovcuomo,0.068,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6751,2020-05-13,nytimes,-0.078,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6752,2020-05-13,nytimes,0.05,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6753,2020-05-13,nytimes,0.317,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6754,2020-05-13,washingtonpost,0.5,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6755,2020-05-13,washingtonpost,0.0,Economist/YouGovYouGov,2020-05-10,5/12/20,1175 RV,3.4,47.0,43.0,Biden +4
6756,2020-05-14,laurie04195518,-0.083,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6757,2020-05-14,marcfavell,0.125,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6758,2020-05-14,gellyroll82,-0.233,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6759,2020-05-14,allergyasthmaco,-0.17300000000000001,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6760,2020-05-14,si_limited,0.062,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6761,2020-05-14,hafezyolanda,-0.086,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6762,2020-05-14,mark_himmer,-0.131,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6763,2020-05-14,zoestele,-0.055999999999999994,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6764,2020-05-14,mfrompa,-0.4,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6765,2020-05-14,cdrosa,0.19,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6766,2020-05-14,aspenjournalism,-0.222,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6767,2020-05-14,imyafatha,0.03,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6768,2020-05-14,glennusmaximus,0.0,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6769,2020-05-14,donfra5,-0.275,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6770,2020-05-14,ehap_mexico,-0.087,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6771,2020-05-14,alhajahaya,0.0,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6772,2020-05-14,housecracka,-0.032,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6773,2020-05-14,gfernandoamb,0.092,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6774,2020-05-14,vegannoelle21,-0.307,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6775,2020-05-14,trumpty70088851,0.306,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6776,2020-05-14,riverderci,-0.125,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
6777,2020-05-14,walterfalls,0.312,Harvard-HarrisHarris,2020-05-13,5/14/20,1854 RV,2,53.0,47.0,Biden +6
